patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US104470A,1870-06-21,Oscar loew ,"['Oscar', 'loew']","[('Oscar', 'NNP'), ('loew', 'NN')]",1,"['INTJ', 'ADJ']",['PERSON'],0,1,2
US104486A,1870-06-21,Michael c ,"['Michael', 'c']","[('Michael', 'NNP'), ('c', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US104493A,1870-06-21,John a ,"['John', 'a']","[('John', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US104499A,1870-06-21,George s ,"['George', 's']","[('George', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US104507A,1870-06-21,Thomas  ,['Thomas'],"[('Thomas', 'NNP')]",1,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US104526A,1870-06-21,Charles g ,"['Charles', 'g']","[('Charles', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104531A,1870-06-21,Amos adams ,"['Amos', 'adams']","[('Amos', 'NNP'), ('adams', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104536A,1870-06-21,Benjamin baker ,"['Benjamin', 'baker']","[('Benjamin', 'NNP'), ('baker', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104564A,1870-06-21,Thomas duncan ,"['Thomas', 'duncan']","[('Thomas', 'NNP'), ('duncan', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104573A,1870-06-21,Henry ge en e k ,"['Henry', 'ge', 'en', 'e', 'k']","[('Henry', 'NNP'), ('ge', 'NN'), ('en', 'NN'), ('e', 'NN'), ('k', 'NN')]",1,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN']",['PERSON'],1,1,5
US104575A,1870-06-21,William golden ,"['William', 'golden']","[('William', 'NNP'), ('golden', 'JJ')]",1,"['PROPN', 'ADJ']",['PERSON'],1,1,2
US104585A,1870-06-21,Lander h ,"['Lander', 'h']","[('Lander', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104589A,1870-06-21,George ii ,"['George', 'ii']","[('George', 'NNP'), ('ii', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104599A,1870-06-21,keith ,['keith'],"[('keith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US104611A,1870-06-21,Benjamin marshall ,"['Benjamin', 'marshall']","[('Benjamin', 'NNP'), ('marshall', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104616A,1870-06-21,Petefia ,['Petefia'],"[('Petefia', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US104634A,1870-06-21,Thomas o brien ,"['Thomas', 'o', 'brien']","[('Thomas', 'NNP'), ('o', 'PRP'), ('brien', 'VBD')]",1,"['PROPN', 'INTJ', 'NOUN']","['PERSON', 'PERSON']",1,1,3
US104651A,1870-06-21,William m ,"['William', 'm']","[('William', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US104659A,1870-06-21,John stoker ,"['John', 'stoker']","[('John', 'NNP'), ('stoker', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US104703A,1870-06-28,George buchanan ,"['George', 'buchanan']","[('George', 'NNP'), ('buchanan', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104721A,1870-06-28,Improvement in liniment for treating- nettralg-ia ,"['Improvement', 'in', 'liniment', 'for', 'treating-', 'nettralg-ia']","[('Improvement', 'NN'), ('in', 'IN'), ('liniment', 'NN'), ('for', 'IN'), ('treating-', 'JJ'), ('nettralg-ia', 'JJ')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,8
US104741A,1870-06-28,James  kidbeb ,"['James', 'kidbeb']","[('James', 'NNP'), ('kidbeb', 'VB')]",1,"['PROPN', 'SPACE', 'NOUN']",['PERSON'],1,1,3
US104746A,1870-06-28,G e or gel e g k e n by ,"['G', 'e', 'or', 'gel', 'e', 'g', 'k', 'e', 'n', 'by']","[('G', 'NNP'), ('e', 'NN'), ('or', 'CC'), ('gel', 'NN'), ('e', 'NN'), ('g', 'NN'), ('k', 'NN'), ('e', 'NN'), ('n', 'NN'), ('by', 'IN')]",1,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'X', 'ADP']",['PERSON'],1,1,10
US104748A,1870-06-28,Luther lincoln ,"['Luther', 'lincoln']","[('Luther', 'NNP'), ('lincoln', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104755A,1870-06-28,Charles s ,"['Charles', 's']","[('Charles', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US104759A,1870-06-28,Robert louthee nbill ,"['Robert', 'louthee', 'nbill']","[('Robert', 'NNP'), ('louthee', 'NN'), ('nbill', 'NN')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US104764A,1870-06-28,Nathaniel plympton ,"['Nathaniel', 'plympton']","[('Nathaniel', 'NNP'), ('plympton', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104771A,1870-06-28,Henry r ,"['Henry', 'r']","[('Henry', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104772A,1870-06-28,John j ,"['John', 'j']","[('John', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104784A,1870-06-28,James i ,"['James', 'i']","[('James', 'NNP'), ('i', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US104788A,1870-06-28,George miller sternberg ,"['George', 'miller', 'sternberg']","[('George', 'NNP'), ('miller', 'NNP'), ('sternberg', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US104789A,1870-06-28,Edwin r ,"['Edwin', 'r']","[('Edwin', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104795A,1870-06-28,thompson ,['thompson'],"[('thompson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US104884A,1870-06-28,Peter w ,"['Peter', 'w']","[('Peter', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104889A,1870-06-28,David banders ,"['David', 'banders']","[('David', 'NNP'), ('banders', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104894A,1870-06-28,William sheill ,"['William', 'sheill']","[('William', 'NNP'), ('sheill', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104897A,1870-06-28,Joseph steger ,"['Joseph', 'steger']","[('Joseph', 'NNP'), ('steger', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US104900A,1870-06-28,Andrew thalhofer ,"['Andrew', 'thalhofer']","[('Andrew', 'NNP'), ('thalhofer', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104909A,1870-06-28,George weinman ,"['George', 'weinman']","[('George', 'NNP'), ('weinman', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104941A,1870-07-05,Andrew dilger ,"['Andrew', 'dilger']","[('Andrew', 'NNP'), ('dilger', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104956A,1870-07-05,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US104963A,1870-07-05,William kurtz ,"['William', 'kurtz']","[('William', 'NNP'), ('kurtz', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US104983A,1870-07-05,Albert m ,"['Albert', 'm']","[('Albert', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105017A,1870-07-05,Edward wbbsteb ,"['Edward', 'wbbsteb']","[('Edward', 'NNP'), ('wbbsteb', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105027A,1870-07-05,Henry belfield ,"['Henry', 'belfield']","[('Henry', 'NNP'), ('belfield', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105029A,1870-07-05,bennett ,['bennett'],"[('bennett', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US105074A,1870-07-05,George heliker and abram burlew ,"['George', 'heliker', 'and', 'abram', 'burlew']","[('George', 'NNP'), ('heliker', 'NN'), ('and', 'CC'), ('abram', 'NN'), ('burlew', 'NN')]",1,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",['PERSON'],1,1,5
US105110A,1870-07-05,Joshua merrill ,"['Joshua', 'merrill']","[('Joshua', 'NNP'), ('merrill', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105135A,1870-07-05,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US105149A,1870-07-05,Egbert l ,"['Egbert', 'l']","[('Egbert', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'INTJ']",['PERSON'],1,1,2
US105150A,1870-07-05,Albin waeth ,"['Albin', 'waeth']","[('Albin', 'NNP'), ('waeth', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105186A,1870-07-12,William g ,"['William', 'g']","[('William', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105195A,1870-07-12,Thomas briggs gregory ,"['Thomas', 'briggs', 'gregory']","[('Thomas', 'NNP'), ('briggs', 'VBZ'), ('gregory', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US105207A,1870-07-12,James s ,"['James', 's']","[('James', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105208A,1870-07-12,James s ,"['James', 's']","[('James', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105215A,1870-07-12,Henry s ,"['Henry', 's']","[('Henry', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US105220A,1870-07-12,Jacob keplinger ,"['Jacob', 'keplinger']","[('Jacob', 'NNP'), ('keplinger', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105230A,1870-07-12,Daniel j ,"['Daniel', 'j']","[('Daniel', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105239A,1870-07-12,Thomas w ,"['Thomas', 'w']","[('Thomas', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105243A,1870-07-12,Egbert patterson ,"['Egbert', 'patterson']","[('Egbert', 'NNP'), ('patterson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105247A,1870-07-12,William pile ,"['William', 'pile']","[('William', 'NNP'), ('pile', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105272A,1870-07-12,George miller sternberg ,"['George', 'miller', 'sternberg']","[('George', 'NNP'), ('miller', 'NNP'), ('sternberg', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US105289A,1870-07-12,William wyatt ,"['William', 'wyatt']","[('William', 'NNP'), ('wyatt', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105295A,1870-07-12,Samuel s ,"['Samuel', 's']","[('Samuel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105296A,1870-07-12,Samuel s ,"['Samuel', 's']","[('Samuel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105297A,1870-07-12,Samuel s ,"['Samuel', 's']","[('Samuel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105305A,1870-07-12,John e ,"['John', 'e']","[('John', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105309A,1870-07-12,Edward cottam ,"['Edward', 'cottam']","[('Edward', 'NNP'), ('cottam', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105316A,1870-07-12,abdpson davis ,"['abdpson', 'davis']","[('abdpson', 'NN'), ('davis', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105384A,1870-07-12,William teamer ,"['William', 'teamer']","[('William', 'NNP'), ('teamer', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105392A,1870-07-12,William l ,"['William', 'l']","[('William', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105433A,1870-07-19,Charles r ,"['Charles', 'r']","[('Charles', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105449A,1870-07-19,David  ,['David'],"[('David', 'NNP')]",1,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US105456A,1870-07-19,Richard hoskin ,"['Richard', 'hoskin']","[('Richard', 'NNP'), ('hoskin', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105462A,1870-07-19,Leopold katzenstein ,"['Leopold', 'katzenstein']","[('Leopold', 'NNP'), ('katzenstein', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105463A,1870-07-19,Karl m ,"['Karl', 'm']","[('Karl', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105478A,1870-07-19,Joseph mitchell ,"['Joseph', 'mitchell']","[('Joseph', 'NNP'), ('mitchell', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105494A,1870-07-19,William robinson ,"['William', 'robinson']","[('William', 'NNP'), ('robinson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105496A,1870-07-19,Charles schneider ,"['Charles', 'schneider']","[('Charles', 'NNP'), ('schneider', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105498A,1870-07-19,Whalebone ,['Whalebone'],"[('Whalebone', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US105538A,1870-07-19,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105545A,1870-07-19,Thomas w ,"['Thomas', 'w']","[('Thomas', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105549A,1870-07-19,And james h ,"['And', 'james', 'h']","[('And', 'CC'), ('james', 'NNS'), ('h', 'VBP')]",0,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US105567A,1870-07-19,Hamilton ,['Hamilton'],"[('Hamilton', 'NNP')]",1,['PROPN'],['PERSON'],1,1,1
US105588A,1870-07-19,Geokgffi mitchell ,"['Geokgffi', 'mitchell']","[('Geokgffi', 'NNP'), ('mitchell', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105614A,1870-07-19,Robert white ,"['Robert', 'white']","[('Robert', 'NNP'), ('white', 'JJ')]",1,"['PROPN', 'ADJ']",['PERSON'],1,1,2
US105616A,1870-07-19,And thomas l ,"['And', 'thomas', 'l']","[('And', 'CC'), ('thomas', 'VB'), ('l', 'NN')]",0,"['CCONJ', 'PROPN', 'X']",['PERSON'],1,1,3
US105626A,1870-07-26,Nelson h ,"['Nelson', 'h']","[('Nelson', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105628A,1870-07-26,Nelson  barnum ,"['Nelson', 'barnum']","[('Nelson', 'NNP'), ('barnum', 'NN')]",1,"['PROPN', 'SPACE', 'NOUN']",['PERSON'],1,1,3
US105637A,1870-07-26,galley ,['galley'],"[('galley', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US105639A,1870-07-26,Daniel campbell ,"['Daniel', 'campbell']","[('Daniel', 'NNP'), ('campbell', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105642A,1870-07-26,John cabroll ,"['John', 'cabroll']","[('John', 'NNP'), ('cabroll', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105651A,1870-07-26,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105659A,1870-07-26,David ca ebatjgh ,"['David', 'ca', 'ebatjgh']","[('David', 'NNP'), ('ca', 'MD'), ('ebatjgh', 'VB')]",1,"['PROPN', 'AUX', 'VERB']",['PERSON'],1,1,3
US105661A,1870-07-26,Nelson edwa ,"['Nelson', 'edwa']","[('Nelson', 'NNP'), ('edwa', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105668A,1870-07-26,William gilman ,"['William', 'gilman']","[('William', 'NNP'), ('gilman', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105672A,1870-07-26,Joseph hackett ,"['Joseph', 'hackett']","[('Joseph', 'NNP'), ('hackett', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US105709A,1870-07-26,Robert milburn and thomas browning ,"['Robert', 'milburn', 'and', 'thomas', 'browning']","[('Robert', 'NNP'), ('milburn', 'NN'), ('and', 'CC'), ('thomas', 'NN'), ('browning', 'NN')]",1,"['PROPN', 'VERB', 'CCONJ', 'PROPN', 'VERB']","['PERSON', 'PERSON']",1,1,5
US105714A,1870-07-26,Edward milner ,"['Edward', 'milner']","[('Edward', 'NNP'), ('milner', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105721A,1870-07-26,Gurdon w ,"['Gurdon', 'w']","[('Gurdon', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105726A,1870-07-26,Edward b ,"['Edward', 'b']","[('Edward', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105740A,1870-07-26,Richard w ,"['Richard', 'w']","[('Richard', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105746A,1870-07-26,warren ,['warren'],"[('warren', 'NNS')]",0,['PROPN'],['PERSON'],1,1,1
US105748A,1870-07-26,Whalbn ,['Whalbn'],"[('Whalbn', 'NN')]",0,['INTJ'],['PERSON'],0,1,1
US105753A,1870-07-26,John atwater wilkinson ,"['John', 'atwater', 'wilkinson']","[('John', 'NNP'), ('atwater', 'NN'), ('wilkinson', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US105759A,1870-07-26,wright ,['wright'],"[('wright', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US105791A,1870-07-26,Liam e ,"['Liam', 'e']","[('Liam', 'NNP'), ('e', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US105792A,1870-06-21,Ludwiq ottmar franks ,"['Ludwiq', 'ottmar', 'franks']","[('Ludwiq', 'NNP'), ('ottmar', 'PRP'), ('franks', 'NNS')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US105806A,1870-07-26,Anson b ,"['Anson', 'b']","[('Anson', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105809A,1870-07-26,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105814A,1870-07-26,John kraus ,"['John', 'kraus']","[('John', 'NNP'), ('kraus', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105817A,1870-07-26,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US105823A,1870-07-26,John a ,"['John', 'a']","[('John', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US105825A,1870-07-26,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US105859A,1870-07-26,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105862A,1870-07-26,William john tate ,"['William', 'john', 'tate']","[('William', 'NNP'), ('john', 'NN'), ('tate', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US105883A,1870-08-02,bailex ,['bailex'],"[('bailex', 'NN')]",0,['ADV'],['PERSON'],0,1,1
US105896A,1870-08-02,Charles s ,"['Charles', 's']","[('Charles', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US105900A,1870-08-02,Edward w ,"['Edward', 'w']","[('Edward', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105915A,1870-08-02,Xwebs ,['Xwebs'],"[('Xwebs', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US105939A,1870-08-02,George harris ,"['George', 'harris']","[('George', 'NNP'), ('harris', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US105942A,1870-08-02,Mark hodgson ,"['Mark', 'hodgson']","[('Mark', 'NNP'), ('hodgson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105948A,1870-08-02,William kearney ,"['William', 'kearney']","[('William', 'NNP'), ('kearney', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US105997A,1870-08-02,William teal ,"['William', 'teal']","[('William', 'NNP'), ('teal', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106034A,1870-08-02,Jonathan w ,"['Jonathan', 'w']","[('Jonathan', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106040A,1870-08-02,Edward evans ,"['Edward', 'evans']","[('Edward', 'NNP'), ('evans', 'NNS')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106059A,1870-08-02,Mortimer  ,['Mortimer'],"[('Mortimer', 'NN')]",0,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US106070A,1870-08-02,John lundgken ,"['John', 'lundgken']","[('John', 'NNP'), ('lundgken', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US106075A,1870-08-02,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106119A,1870-08-09,campbell ,['campbell'],"[('campbell', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US106131A,1870-08-09,James davis ,"['James', 'davis']","[('James', 'NNP'), ('davis', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106132A,1870-08-09,Perry w ,"['Perry', 'w']","[('Perry', 'NNP'), ('w', 'NN')]",1,"['VERB', 'ADV']",['PERSON'],0,1,2
US106133A,1870-08-09,Lorenzo dean ,"['Lorenzo', 'dean']","[('Lorenzo', 'NNP'), ('dean', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106140A,1870-08-09,William f ,"['William', 'f']","[('William', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106154A,1870-08-09,Robert ham ,"['Robert', 'ham']","[('Robert', 'NNP'), ('ham', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106210A,1870-08-09,David e ,"['David', 'e']","[('David', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106224A,1870-08-09,John s ,"['John', 's']","[('John', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US106262A,1870-08-09,John g ,"['John', 'g']","[('John', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106280A,1870-08-09,James t ,"['James', 't']","[('James', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106326A,1870-08-16,Alveus j ,"['Alveus', 'j']","[('Alveus', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106332A,1870-08-16,John d ,"['John', 'd']","[('John', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US106333A,1870-08-16,x x x t t ,"['x', 'x', 'x', 't', 't']","[('x', 'JJ'), ('x', 'NNP'), ('x', 'NNP'), ('t', 'NN'), ('t', 'NN')]",1,"['X', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,5
US106349A,1870-08-16,Bench-vises ,['Bench-vises'],"[('Bench-vises', 'NNS')]",0,"['NOUN', 'PUNCT', 'NOUN']",['PERSON'],0,1,3
US106368A,1870-08-16,hilton jones ,"['hilton', 'jones']","[('hilton', 'NN'), ('jones', 'NNS')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106379A,1870-08-16,David marshall ,"['David', 'marshall']","[('David', 'NNP'), ('marshall', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106392A,1870-08-16,David a ,"['David', 'a']","[('David', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US106405A,1870-08-16,Samuel w ,"['Samuel', 'w']","[('Samuel', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106410A,1870-08-16,William f ,"['William', 'f']","[('William', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106423A,1870-08-16,Joseph h ,"['Joseph', 'h']","[('Joseph', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US106427A,1870-08-16,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106435A,1870-08-16,Albert g ,"['Albert', 'g']","[('Albert', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106446A,1870-08-16,Nicholas young ,"['Nicholas', 'young']","[('Nicholas', 'NNS'), ('young', 'JJ')]",0,"['PROPN', 'ADJ']",['PERSON'],1,1,2
US106456A,1870-08-16,William e ,"['William', 'e']","[('William', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106458A,1870-08-16,Ting screw-threads ,"['Ting', 'screw-threads']","[('Ting', 'VBG'), ('screw-threads', 'NNS')]",0,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",['PERSON'],1,1,4
US106461A,1870-08-16,George e ,"['George', 'e']","[('George', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106471A,1870-08-16,Jonathan l ,"['Jonathan', 'l']","[('Jonathan', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US106484A,1870-08-16,Henry henley ,"['Henry', 'henley']","[('Henry', 'NNP'), ('henley', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US106501A,1870-08-16,Andrew patterson ,"['Andrew', 'patterson']","[('Andrew', 'NNP'), ('patterson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
