patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US163166A,1875-05-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163329A,1875-05-18,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163376A,1875-05-18,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US163862A,1875-06-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163958A,1875-06-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163997A,1875-06-01,hartmann ,['hartmann'],"[('hartmann', 'NN')]",0,['VERB'],[],0,0,1,0
US164056A,1875-06-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US164169A,1875-06-08,haswell ,['haswell'],"[('haswell', 'NN')]",0,['INTJ'],[],0,0,1,0
US164382A,1875-06-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US164487A,1875-06-15,eogees ,['eogees'],"[('eogees', 'NNS')]",0,['NOUN'],[],0,0,1,0
US164777A,1875-06-22,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US164789A,1875-06-22,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165045A,1875-06-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165048A,1875-06-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165073A,1875-06-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165124A,1875-06-29,rykert ,['rykert'],"[('rykert', 'NN')]",0,['VERB'],[],0,0,1,0
US165163A,1875-07-06,geakgeb ,['geakgeb'],"[('geakgeb', 'NN')]",0,['NOUN'],[],0,0,1,0
US165176A,1875-07-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165243A,1875-07-06,mills ,['mills'],"[('mills', 'NNS')]",0,['NOUN'],[],0,0,1,0
US165369A,1875-07-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165600A,1875-07-13,mannebach ,['mannebach'],"[('mannebach', 'NN')]",0,['VERB'],[],0,0,1,0
US165651A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165656A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165662A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165665A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165679A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165680A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165682A,1875-07-20,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US165684A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165701A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165775A,1875-07-20,wiles ,['wiles'],"[('wiles', 'NNS')]",0,['NOUN'],[],0,0,1,0
US165792A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165825A,1875-07-20,Schaft ,['Schaft'],"[('Schaft', 'NN')]",0,['NOUN'],[],0,0,1,0
US165852A,1875-07-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US165882A,1875-07-20,schroyer ,['schroyer'],"[('schroyer', 'NN')]",0,['NOUN'],[],0,0,1,0
US165963A,1875-07-27,stewaet ,['stewaet'],"[('stewaet', 'NN')]",0,['NOUN'],[],0,0,1,0
US165979A,1875-07-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US166075A,1875-07-27,mestre ,['mestre'],"[('mestre', 'NN')]",0,['INTJ'],[],0,0,1,0
US166095A,1875-07-27,Improve ,['Improve'],"[('Improve', 'VB')]",0,['VERB'],[],0,0,1,0
US167117A,1875-08-24,piper ,['piper'],"[('piper', 'NN')]",0,['NOUN'],[],0,0,1,0
US167152A,1875-08-31,bigelow ,['bigelow'],"[('bigelow', 'NN')]",0,['NOUN'],[],0,0,1,0
US167366A,1875-08-31,tyler ,['tyler'],"[('tyler', 'NN')]",0,['VERB'],[],0,0,1,0
US167463A,1875-09-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US167519A,1875-09-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US167815A,1875-09-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US167887A,1875-09-21,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US168925A,1875-10-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US169353A,1875-11-02,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US169377A,1875-11-02,Fabrics ,['Fabrics'],"[('Fabrics', 'NNS')]",0,['NOUN'],[],0,0,1,0
US169622A,1875-11-09,Field ,['Field'],"[('Field', 'NN')]",0,['NOUN'],[],0,0,1,0
US169806A,1875-11-09,Cagtgibcte ,['Cagtgibcte'],"[('Cagtgibcte', 'NN')]",0,['NOUN'],['ORG'],0,0,1,0
US169838A,1875-11-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US169886A,1875-11-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US169998A,1875-11-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US170157A,1875-11-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US170191A,1875-11-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US170372A,1875-11-23,hooker ,['hooker'],"[('hooker', 'NN')]",0,['NOUN'],[],0,0,1,0
US170414A,1875-11-23,Conduits ,['Conduits'],"[('Conduits', 'NNS')]",0,['NOUN'],[],0,0,1,0
US170963A,1875-12-14,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US171079A,1875-12-14,babcock ,['babcock'],"[('babcock', 'NN')]",0,['VERB'],[],0,0,1,0
US171122A,1875-12-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US171136A,1875-12-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US171442A,1875-12-21,sneider ,['sneider'],"[('sneider', 'NN')]",0,['VERB'],[],0,0,1,0
US172300A,1876-01-18,crich ,['crich'],"[('crich', 'NN')]",0,['NOUN'],[],0,0,1,0
US172589A,1876-01-25,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US173289A,1876-02-08,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US173513A,1876-02-15,sterijtng ,['sterijtng'],"[('sterijtng', 'NN')]",0,['ADJ'],[],0,0,1,0
US173557A,1876-02-15,peavey ,['peavey'],"[('peavey', 'NN')]",0,['NOUN'],[],0,0,1,0
US173594A,1876-02-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US174202A,1876-02-29,cowles ,['cowles'],"[('cowles', 'NNS')]",0,['VERB'],[],0,0,1,0
US174438A,1876-03-07,qumtn ,['qumtn'],"[('qumtn', 'NN')]",0,['NOUN'],[],0,0,1,0
US174468A,1876-03-07,branbes ,['branbes'],"[('branbes', 'NNS')]",0,['NOUN'],[],0,0,1,0
US174683A,1876-03-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US174792A,1876-03-14,elwes ,['elwes'],"[('elwes', 'NN')]",0,['VERB'],[],0,0,1,0
US174870A,1876-03-14,stoeke ,['stoeke'],"[('stoeke', 'NN')]",0,['ADJ'],[],0,0,1,0
US175043A,1876-03-21,daman ,['daman'],"[('daman', 'NN')]",0,['NOUN'],[],0,0,1,0
US175071A,1876-03-21,ctobdagd ,['ctobdagd'],"[('ctobdagd', 'NN')]",0,['NOUN'],[],0,0,1,0
US175103A,1876-03-21,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US175120A,1876-03-21,litchfield ,['litchfield'],"[('litchfield', 'NN')]",0,['VERB'],[],0,0,1,0
US175147A,1876-03-21,Sheebeooei ,['Sheebeooei'],"[('Sheebeooei', 'NN')]",0,['NOUN'],[],0,0,1,0
US175247A,1876-03-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US175307A,1876-03-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US175476A,1876-03-28,manning ,['manning'],"[('manning', 'VBG')]",0,['VERB'],[],0,0,1,0
US176211A,1876-04-18,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US176318A,1876-04-18,kenyon ,['kenyon'],"[('kenyon', 'NN')]",0,['VERB'],[],0,0,1,0
US176412A,1876-04-18,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US176742A,1876-05-02,Flagg- ,['Flagg-'],"[('Flagg-', 'NN')]",0,['NOUN'],[],0,0,1,0
US176934A,1876-05-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US176957A,1876-05-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US177011A,1876-05-02,Teeeitoet ,['Teeeitoet'],"[('Teeeitoet', 'NN')]",0,['NOUN'],[],0,0,1,0
US177058A,1876-05-09,boyden ,['boyden'],"[('boyden', 'NN')]",0,['VERB'],[],0,0,1,0
US177496A,1876-05-16,gafney ,['gafney'],"[('gafney', 'NN')]",0,['NOUN'],[],0,0,1,0
US177855A,1876-05-23,leamond ,['leamond'],"[('leamond', 'NN')]",0,['NOUN'],[],0,0,1,0
US178463A,1876-06-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US178528A,1876-06-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US178570A,1876-06-13,Ments ,['Ments'],"[('Ments', 'NNS')]",0,['NOUN'],[],0,0,1,0
US178683A,1876-06-13,smoot ,['smoot'],"[('smoot', 'NN')]",0,['VERB'],[],0,0,1,0
US178821A,1876-06-13,westman ,['westman'],"[('westman', 'NN')]",0,['NOUN'],[],0,0,1,0
US178824A,1876-06-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US178830A,1876-06-13,baenes ,['baenes'],"[('baenes', 'NNS')]",0,['NOUN'],[],0,0,1,0
US179026A,1876-06-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US179443A,1876-07-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US179492A,1876-07-04,spbingeb ,['spbingeb'],"[('spbingeb', 'NN')]",0,['NOUN'],[],0,0,1,0
US179497A,1876-07-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US179582A,1876-07-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US180081A,1876-07-18,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US180308A,1876-07-25,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US180516A,1876-08-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US180536A,1876-08-01,Livjproveix ,['Livjproveix'],"[('Livjproveix', 'NN')]",0,['NOUN'],[],0,0,1,0
US180567A,1876-08-01,Territory ,['Territory'],"[('Territory', 'NN')]",0,['NOUN'],[],0,0,1,0
US180739A,1876-08-08,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US181092A,1876-08-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US181128A,1876-08-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US181624A,1876-08-29,Steam ,['Steam'],"[('Steam', 'NN')]",0,['NOUN'],[],0,0,1,0
US181808A,1876-09-05,Sachusetts ,['Sachusetts'],"[('Sachusetts', 'NN')]",0,['NOUN'],['GPE'],0,0,1,0
US181918A,1876-09-05,gushing ,['gushing'],"[('gushing', 'VBG')]",0,['VERB'],[],0,0,1,0
US182023A,1876-09-12,Isaacs ,['Isaacs'],"[('Isaacs', 'NN')]",0,['NOUN'],[],0,0,1,0
US182192A,1876-09-12,Ventors ,['Ventors'],"[('Ventors', 'NNS')]",0,['NOUN'],[],0,0,1,0
US182557A,1876-09-26,castle ,['castle'],"[('castle', 'NN')]",0,['ADJ'],[],0,0,1,0
US182614A,1876-09-26,teass ,['teass'],"[('teass', 'NN')]",0,['NOUN'],[],0,0,1,0
US182646A,1876-09-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US182652A,1876-09-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US182684A,1876-09-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US182785A,1876-10-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US183441A,1876-10-17,Safety ,['Safety'],"[('Safety', 'NN')]",0,['NOUN'],[],0,0,1,0
US183507A,1876-10-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US184202A,1876-11-07,Teeeitoey ,['Teeeitoey'],"[('Teeeitoey', 'NN')]",0,['NOUN'],[],0,0,1,0
US184716A,1876-11-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US184796A,1876-11-28,Antoskpfeiffee ,['Antoskpfeiffee'],"[('Antoskpfeiffee', 'NN')]",0,['NOUN'],[],0,0,1,0
US184854A,1876-11-28,Tebbitoby ,['Tebbitoby'],"[('Tebbitoby', 'NN')]",0,['NOUN'],['ORG'],0,0,1,0
US185147A,1876-12-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US185252A,1876-12-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US185447A,1876-12-19,leconte ,['leconte'],"[('leconte', 'NN')]",0,['ADJ'],[],0,0,1,0
US186404A,1877-01-16,chess ,['chess'],"[('chess', 'NN')]",0,['NOUN'],[],0,0,1,0
US186472A,1877-01-23,glover ,['glover'],"[('glover', 'NN')]",0,['ADV'],[],0,0,1,0
US186482A,1877-01-23,beown ,['beown'],"[('beown', 'NN')]",0,['VERB'],[],0,0,1,0
US186933A,1877-02-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187160A,1877-02-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187260A,1877-02-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187267A,1877-02-13,gould ,['gould'],"[('gould', 'NN')]",0,['AUX'],[],0,0,1,0
US187292A,1877-02-13,mallary ,['mallary'],"[('mallary', 'NN')]",0,['ADJ'],[],0,0,1,0
US187368A,1877-02-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187413A,1877-02-13,pictet ,['pictet'],"[('pictet', 'NN')]",0,['VERB'],[],0,0,1,0
US187481A,1877-02-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187485A,1877-02-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US187641A,1877-02-20,Thieds ,['Thieds'],"[('Thieds', 'NNS')]",0,['NOUN'],['ORG'],0,0,1,0
US187894A,1877-02-27,Petbra ,['Petbra'],"[('Petbra', 'NN')]",0,['NOUN'],[],0,0,1,0
US187935A,1877-02-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US188028A,1877-03-06,Enbtjsh ,['Enbtjsh'],"[('Enbtjsh', 'NN')]",0,['VERB'],[],0,0,1,0
US188139A,1877-03-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US188283A,1877-03-13,clough ,['clough'],"[('clough', 'NN')]",0,['VERB'],[],0,0,1,0
US188368A,1877-03-13,button ,['button'],"[('button', 'NN')]",0,['NOUN'],[],0,0,1,0
US188451A,1877-03-13,wheeler ,['wheeler'],"[('wheeler', 'NN')]",0,['NOUN'],[],0,0,1,0
US188623A,1877-03-20,haines ,['haines'],"[('haines', 'NNS')]",0,['NOUN'],[],0,0,1,0
US188654A,1877-03-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US188856A,1877-03-27,carver ,['carver'],"[('carver', 'NN')]",0,['NOUN'],[],0,0,1,0
US188880A,1877-03-27,ewing ,['ewing'],"[('ewing', 'VBG')]",0,['ADJ'],[],0,0,1,0
US188896A,1877-03-27,harrison ,['harrison'],"[('harrison', 'NN')]",0,['INTJ'],[],0,0,1,0
US188911A,1877-03-27,Phreys ,['Phreys'],"[('Phreys', 'NNS')]",0,['NOUN'],[],0,0,1,0
US188948A,1877-03-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US188998A,1877-03-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US189399A,1877-04-10,tompkins ,['tompkins'],"[('tompkins', 'NNS')]",0,['NOUN'],[],0,0,1,0
US189418A,1877-04-10,batley ,['batley'],"[('batley', 'NN')]",0,['NOUN'],[],0,0,1,0
US189501A,1877-04-10,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US189588A,1877-04-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US189614A,1877-04-17,dunning ,['dunning'],"[('dunning', 'VBG')]",0,['VERB'],[],0,0,1,0
US189693A,1877-04-17,browne ,['browne'],"[('browne', 'NN')]",0,['VERB'],[],0,0,1,0
US189815A,1877-04-17,tripp ,['tripp'],"[('tripp', 'NN')]",0,['VERB'],['ORG'],0,0,1,0
US189885A,1877-04-24,hough ,['hough'],"[('hough', 'NN')]",0,['VERB'],[],0,0,1,0
US189930A,1877-04-24,pitzgibbons ,['pitzgibbons'],"[('pitzgibbons', 'NNS')]",0,['NOUN'],[],0,0,1,0
US189993A,1877-04-24,bradford ,['bradford'],"[('bradford', 'NN')]",0,['NOUN'],[],0,0,1,0
US190026A,1877-04-24,gibaed ,['gibaed'],"[('gibaed', 'NN')]",0,['VERB'],[],0,0,1,0
US190281A,1877-05-01,butler ,['butler'],"[('butler', 'NN')]",0,['NOUN'],[],0,0,1,0
US190376A,1877-05-01,sangster ,['sangster'],"[('sangster', 'NN')]",0,['VERB'],[],0,0,1,0
US190559A,1877-05-08,curtis ,['curtis'],"[('curtis', 'NN')]",0,['NOUN'],[],0,0,1,0
US190685A,1877-05-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US191287A,1877-05-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US191393A,1877-05-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US191594A,1877-06-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US191898A,1877-06-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US191902A,1877-06-12,tonge ,['tonge'],"[('tonge', 'NN')]",0,['ADJ'],[],0,0,1,0
US191918A,1877-06-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192113A,1877-06-19,Petebs ,['Petebs'],"[('Petebs', 'NN')]",0,['NOUN'],[],0,0,1,0
US192281A,1877-06-19,reynolds ,['reynolds'],"[('reynolds', 'NNS')]",0,['NOUN'],[],0,0,1,0
US192374A,1877-06-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192375A,1877-06-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192430A,1877-06-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192442A,1877-06-26,eankin ,['eankin'],"[('eankin', 'NN')]",0,['INTJ'],[],0,0,1,0
US192492A,1877-06-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192500A,1877-06-26,goblb ,['goblb'],"[('goblb', 'NN')]",0,['VERB'],[],0,0,1,0
US192518A,1877-06-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192562A,1877-07-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192607A,1877-07-03,Harrows ,['Harrows'],"[('Harrows', 'NNS')]",0,['NOUN'],[],0,0,1,0
US192609A,1877-07-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192614A,1877-07-03,Office ,['Office'],"[('Office', 'NN')]",0,['NOUN'],[],0,0,1,0
US192626A,1877-07-03,paine ,['paine'],"[('paine', 'NN')]",0,['VERB'],[],0,0,1,0
US192634A,1877-07-03,cheisty ,['cheisty'],"[('cheisty', 'NN')]",0,['NOUN'],[],0,0,1,0
US192648A,1877-07-03,Assigm ,['Assigm'],"[('Assigm', 'NN')]",0,['NOUN'],[],0,0,1,0
US192736A,1877-07-03,bueeows ,['bueeows'],"[('bueeows', 'NNS')]",0,['VERB'],[],0,0,1,0
US192767A,1877-07-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192785A,1877-07-03,Disteict ,['Disteict'],"[('Disteict', 'NN')]",0,['VERB'],[],0,0,1,0
US192932A,1877-07-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US192977A,1877-07-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193008A,1877-07-10,lindsay ,['lindsay'],"[('lindsay', 'NN')]",0,['VERB'],[],0,0,1,0
US193078A,1877-07-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193086A,1877-07-17,holly ,['holly'],"[('holly', 'RB')]",0,['ADV'],[],0,0,1,0
US193248A,1877-07-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193490A,1877-07-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193533A,1877-07-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193694A,1877-07-31,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193741A,1877-07-31,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193769A,1877-07-31,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193809A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193843A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193855A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193866A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US193932A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US194003A,1877-08-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US194046A,1877-08-14,mcnall ,['mcnall'],"[('mcnall', 'NN')]",0,['NOUN'],[],0,0,1,0
US194063A,1877-08-14,weimee ,['weimee'],"[('weimee', 'NN')]",0,['ADV'],[],0,0,1,0
US194308A,1877-08-21,palmer ,['palmer'],"[('palmer', 'NN')]",0,['NOUN'],[],0,0,1,0
US194320A,1877-08-21,albeety ,['albeety'],"[('albeety', 'NN')]",0,['NOUN'],[],0,0,1,0
US194451A,1877-08-21,mattson ,['mattson'],"[('mattson', 'NN')]",0,['NOUN'],['ORG'],0,0,1,0
US194501A,1877-08-21,sutherland ,['sutherland'],"[('sutherland', 'NN')]",0,['NOUN'],[],0,0,1,0
US195024A,1877-09-11,Office ,['Office'],"[('Office', 'NN')]",0,['NOUN'],[],0,0,1,0
US195146A,1877-09-11,Frames ,['Frames'],"[('Frames', 'NNS')]",0,['NOUN'],[],0,0,1,0
US195182A,1877-09-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US195222A,1877-09-18,Iwiproven ,['Iwiproven'],"[('Iwiproven', 'RB')]",0,['ADJ'],[],0,0,1,0
US195269A,1877-09-18,pfaffle ,['pfaffle'],"[('pfaffle', 'NN')]",0,['NOUN'],[],0,0,1,0
US195278A,1877-09-18,Machined ,['Machined'],"[('Machined', 'VBN')]",0,['VERB'],[],0,0,1,0
US195308A,1877-09-18,reeves ,['reeves'],"[('reeves', 'NNS')]",0,['VERB'],[],0,0,1,0
US195372A,1877-09-18,hovey ,['hovey'],"[('hovey', 'NN')]",0,['VERB'],[],0,0,1,0
US195413A,1877-09-18,steward ,['steward'],"[('steward', 'NN')]",0,['ADV'],[],0,0,1,0
US195475A,1877-09-25,bates ,['bates'],"[('bates', 'NNS')]",0,['NOUN'],[],0,0,1,0
US195889A,1877-10-09,elbees ,['elbees'],"[('elbees', 'NNS')]",0,['VERB'],[],0,0,1,0
US195901A,1877-10-09,phelps ,['phelps'],"[('phelps', 'NN')]",0,['NOUN'],[],0,0,1,0
US196152A,1877-10-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US196185A,1877-10-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US196457A,1877-10-23,hugunin ,['hugunin'],"[('hugunin', 'NN')]",0,['INTJ'],[],0,0,1,0
