patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US64086A,1867-04-23,Oliver etnier ,"['Oliver', 'etnier']","[('Oliver', 'RB'), ('etnier', 'JJR')]",0,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64089A,1867-04-23,Edward b ,"['Edward', 'b']","[('Edward', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64091A,1867-04-23,David l ,"['David', 'l']","[('David', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US64094A,1867-04-23,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64096A,1867-04-23,hainbs ,['hainbs'],"[('hainbs', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64102A,1867-04-23,Abeth hawks ,"['Abeth', 'hawks']","[('Abeth', 'NNP'), ('hawks', 'NN')]",1,"['ADJ', 'NOUN']",['PERSON'],0,1,2
US64105A,1867-04-23,Benjamin hilbebt ,"['Benjamin', 'hilbebt']","[('Benjamin', 'NNP'), ('hilbebt', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64106A,1867-04-23,dean huffman ,"['dean', 'huffman']","[('dean', 'NN'), ('huffman', 'NN')]",0,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64107A,1867-04-23,William humphreys ,"['William', 'humphreys']","[('William', 'NNP'), ('humphreys', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64110A,1867-04-23,jackson ,['jackson'],"[('jackson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64115A,1867-04-23,Matthew le page and francois raymond ,"['Matthew', 'le', 'page', 'and', 'francois', 'raymond']","[('Matthew', 'NNP'), ('le', 'JJ'), ('page', 'NN'), ('and', 'CC'), ('francois', 'NN'), ('raymond', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",['PERSON'],1,1,6
US64118A,1867-04-23,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64119A,1867-04-23,Michael f ,"['Michael', 'f']","[('Michael', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US64141A,1867-04-23,William porter ,"['William', 'porter']","[('William', 'NNP'), ('porter', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64142A,1867-04-23,potwin ,['potwin'],"[('potwin', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US64143A,1867-04-23,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64147A,1867-04-23,George richardson ,"['George', 'richardson']","[('George', 'NNP'), ('richardson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64148A,1867-04-23,Francis xavier rizy ,"['Francis', 'xavier', 'rizy']","[('Francis', 'NNP'), ('xavier', 'NNP'), ('rizy', 'NN')]",1,"['PROPN', 'ADJ', 'NOUN']",['PERSON'],1,1,3
US64150A,1867-04-23,Elias roth and george shane ,"['Elias', 'roth', 'and', 'george', 'shane']","[('Elias', 'NNP'), ('roth', 'NN'), ('and', 'CC'), ('george', 'NN'), ('shane', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5
US64158A,1867-04-23,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64159A,1867-04-23,Henry smith ,"['Henry', 'smith']","[('Henry', 'NNP'), ('smith', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64160A,1867-04-23,John e ,"['John', 'e']","[('John', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64162A,1867-04-23,Sbabijet sowle ,"['Sbabijet', 'sowle']","[('Sbabijet', 'NNP'), ('sowle', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US64167A,1867-04-23,tomlin ,['tomlin'],"[('tomlin', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64171A,1867-04-23,veber ,['veber'],"[('veber', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64172A,1867-04-23,Joseph s ,"['Joseph', 's']","[('Joseph', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64177A,1867-04-23,Nathaniel t ,"['Nathaniel', 't']","[('Nathaniel', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64178A,1867-04-23,John wicks ,"['John', 'wicks']","[('John', 'NNP'), ('wicks', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64195A,1867-04-30,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64203A,1867-04-30,Jambs henry culver ,"['Jambs', 'henry', 'culver']","[('Jambs', 'NNP'), ('henry', 'NN'), ('culver', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US64210A,1867-04-30,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64211A,1867-04-30,David -swing ,"['David', '-swing']","[('David', 'NNP'), ('-swing', 'VBG')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64212A,1867-04-30,George kale foster ,"['George', 'kale', 'foster']","[('George', 'NNP'), ('kale', 'NNP'), ('foster', 'NN')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US64219A,1867-04-30,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64220A,1867-04-30,William macet haynie ,"['William', 'macet', 'haynie']","[('William', 'NNP'), ('macet', 'NN'), ('haynie', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US64221A,1867-04-30,Jambs kitchens ,"['Jambs', 'kitchens']","[('Jambs', 'NNS'), ('kitchens', 'NNS')]",0,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64222A,1867-04-30,John holt ,"['John', 'holt']","[('John', 'NNP'), ('holt', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64226A,1867-04-30,Jambs w ,"['Jambs', 'w']","[('Jambs', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'ADP']",['PERSON'],1,1,2
US64229A,1867-04-30,John e tngsb-orough ,"['John', 'e', 'tngsb-orough']","[('John', 'NNP'), ('e', 'VBZ'), ('tngsb-orough', 'JJ')]",1,"['PROPN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",['PERSON'],1,1,5
US64232A,1867-04-30,James t ,"['James', 't']","[('James', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64246A,1867-04-30,James nicholson ,"['James', 'nicholson']","[('James', 'NNP'), ('nicholson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64249A,1867-04-30,George t ,"['George', 't']","[('George', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64250A,1867-04-30,Henry pemberton ,"['Henry', 'pemberton']","[('Henry', 'NNP'), ('pemberton', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64251A,1867-04-30,Henry pembebton ,"['Henry', 'pembebton']","[('Henry', 'NNP'), ('pembebton', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64254A,1867-04-30,robinson ,['robinson'],"[('robinson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64258A,1867-04-30,Anthony j ,"['Anthony', 'j']","[('Anthony', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64267A,1867-04-30,Charles williams ,"['Charles', 'williams']","[('Charles', 'NNP'), ('williams', 'NNS')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64269A,1867-04-30,Charles l ,"['Charles', 'l']","[('Charles', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64276A,1867-04-30,Joseph w ,"['Joseph', 'w']","[('Joseph', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US64277A,1867-04-30,Charles r ,"['Charles', 'r']","[('Charles', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64281A,1867-04-30,campbell ,['campbell'],"[('campbell', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64283A,1867-04-30,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64284A,1867-04-30,Owen collins ,"['Owen', 'collins']","[('Owen', 'NNP'), ('collins', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64285A,1867-04-30,Patrick h ,"['Patrick', 'h']","[('Patrick', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64288A,1867-04-30,George dewey ,"['George', 'dewey']","[('George', 'NNP'), ('dewey', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64293A,1867-04-30,And william ennis ,"['And', 'william', 'ennis']","[('And', 'CC'), ('william', 'NN'), ('ennis', 'NN')]",0,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US64295A,1867-04-30,Nathaniel t ,"['Nathaniel', 't']","[('Nathaniel', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64300A,1867-04-30,Walter x f fitzgerald ,"['Walter', 'x', 'f', 'fitzgerald']","[('Walter', 'NNP'), ('x', 'NNP'), ('f', 'NN'), ('fitzgerald', 'NN')]",1,"['PROPN', 'PROPN', 'X', 'NOUN']",['PERSON'],1,1,4
US64313A,1867-04-30,Llewellyn m ,"['Llewellyn', 'm']","[('Llewellyn', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64314A,1867-04-30,John hartman ,"['John', 'hartman']","[('John', 'NNP'), ('hartman', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64315A,1867-04-30,Stephen g ,"['Stephen', 'g']","[('Stephen', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64319A,1867-04-30,-david t ,"['-david', 't']","[('-david', 'NN'), ('t', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64320A,1867-04-30,Thomas s ,"['Thomas', 's']","[('Thomas', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64321A,1867-04-30,Benjamin irving ,"['Benjamin', 'irving']","[('Benjamin', 'NNP'), ('irving', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64322A,1867-04-30,Benjamin  ,['Benjamin'],"[('Benjamin', 'NNP')]",1,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US64323A,1867-04-30,Benjamin irving ,"['Benjamin', 'irving']","[('Benjamin', 'NNP'), ('irving', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64325A,1867-04-30,Benjamin irving ,"['Benjamin', 'irving']","[('Benjamin', 'NNP'), ('irving', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64328A,1867-04-30,Abijah johnson ,"['Abijah', 'johnson']","[('Abijah', 'NNP'), ('johnson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64334A,1867-04-30,William kb aiss ,"['William', 'kb', 'aiss']","[('William', 'NNP'), ('kb', 'VBD'), ('aiss', 'JJ')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US64338A,1867-04-30,Yania ,['Yania'],"[('Yania', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64342A,1867-04-30,George b ,"['George', 'b']","[('George', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64346A,1867-04-30,Charles s ,"['Charles', 's']","[('Charles', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US64349A,1867-04-30,William nash ,"['William', 'nash']","[('William', 'NNP'), ('nash', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64352A,1867-04-30,George gimmo ,"['George', 'gimmo']","[('George', 'NNP'), ('gimmo', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64353A,1867-04-30,Eugene william nohl ,"['Eugene', 'william', 'nohl']","[('Eugene', 'NNP'), ('william', 'NN'), ('nohl', 'NN')]",1,"['PROPN', 'PROPN', 'ADV']",['PERSON'],1,1,3
US64357A,1867-04-30,William f ,"['William', 'f']","[('William', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64362A,1867-04-30,Thomas l ,"['Thomas', 'l']","[('Thomas', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64365A,1867-04-30,Edward richmo ,"['Edward', 'richmo']","[('Edward', 'NNP'), ('richmo', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64366A,1867-04-30,Richmond and joseph g ,"['Richmond', 'and', 'joseph', 'g']","[('Richmond', 'NN'), ('and', 'CC'), ('joseph', 'NN'), ('g', 'NN')]",0,"['PROPN', 'CCONJ', 'PROPN', 'PROPN']","['GPE', 'PERSON']",1,1,4
US64368A,1867-04-30,Silas rogers ,"['Silas', 'rogers']","[('Silas', 'NNP'), ('rogers', 'NNS')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US64374A,1867-04-30,Jonathan f ,"['Jonathan', 'f']","[('Jonathan', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US64382A,1867-04-30,William thompson ,"['William', 'thompson']","[('William', 'NNP'), ('thompson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64386A,1867-04-30,Edward l ,"['Edward', 'l']","[('Edward', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64388A,1867-04-30,webster ,['webster'],"[('webster', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US64390A,1867-04-30,John d ,"['John', 'd']","[('John', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US64392A,1867-04-30,Elijah williams ,"['Elijah', 'williams']","[('Elijah', 'NNP'), ('williams', 'NNS')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64393A,1867-04-30,George l ,"['George', 'l']","[('George', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64395A,1867-04-30,Thomas g ,"['Thomas', 'g']","[('Thomas', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64397A,1867-05-07,William g ,"['William', 'g']","[('William', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US64405A,1867-05-07,James bragdon ,"['James', 'bragdon']","[('James', 'NNP'), ('bragdon', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64406A,1867-05-07,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64412A,1867-05-07,Francis elder ,"['Francis', 'elder']","[('Francis', 'NNP'), ('elder', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64415A,1867-05-07,William t ,"['William', 't']","[('William', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64416A,1867-05-07,James hart ,"['James', 'hart']","[('James', 'NNP'), ('hart', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64421A,1867-05-07,Jacob d ,"['Jacob', 'd']","[('Jacob', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US64436A,1867-05-07,John s ,"['John', 's']","[('John', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US64440A,1867-05-07,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US64454A,1867-05-07,William p ,"['William', 'p']","[('William', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64455A,1867-05-07,Thomas h ,"['Thomas', 'h']","[('Thomas', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64457A,1867-05-07,William mont storm ,"['William', 'mont', 'storm']","[('William', 'NNP'), ('mont', 'NN'), ('storm', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US64464A,1867-05-07,George watt ,"['George', 'watt']","[('George', 'NNP'), ('watt', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US64465A,1867-05-07,Marshall  ,['Marshall'],"[('Marshall', 'NN')]",0,"['PROPN', 'SPACE']",['PERSON'],1,1,2
