patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US191026A,1877-05-22,Improvement in tools for tightening and fastening straps for securing hose to ,"['Improvement', 'in', 'tools', 'for', 'tightening', 'and', 'fastening', 'straps', 'for', 'securing', 'hose', 'to']","[('Improvement', 'NN'), ('in', 'IN'), ('tools', 'NNS'), ('for', 'IN'), ('tightening', 'VBG'), ('and', 'CC'), ('fastening', 'VBG'), ('straps', 'NNS'), ('for', 'IN'), ('securing', 'VBG'), ('hose', 'NN'), ('to', 'TO')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],0,0,12,1
US191138A,1877-05-22,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US191204A,1877-05-22,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US191300A,1877-05-29,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US191530A,1877-06-05,Improvement in processes of ,"['Improvement', 'in', 'processes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US191670A,1877-06-05,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US192824A,1877-07-10,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US193070A,1877-07-17,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US193088A,1877-07-17,Improvement in street mains or pipes for supplying large districts with heat for ,"['Improvement', 'in', 'street', 'mains', 'or', 'pipes', 'for', 'supplying', 'large', 'districts', 'with', 'heat', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('street', 'NN'), ('mains', 'NNS'), ('or', 'CC'), ('pipes', 'NNS'), ('for', 'IN'), ('supplying', 'VBG'), ('large', 'JJ'), ('districts', 'NNS'), ('with', 'IN'), ('heat', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,13,1
US193220A,1877-07-17,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US193516A,1877-07-24,Improvement in system and apparatus for the improvement of the navigation of ,"['Improvement', 'in', 'system', 'and', 'apparatus', 'for', 'the', 'improvement', 'of', 'the', 'navigation', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('system', 'NN'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('the', 'DT'), ('improvement', 'NN'), ('of', 'IN'), ('the', 'DT'), ('navigation', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,12,1
US193595A,1877-07-31,Improvement in combined tube-clamp and wrench for sustaining the lining of ,"['Improvement', 'in', 'combined', 'tube-clamp', 'and', 'wrench', 'for', 'sustaining', 'the', 'lining', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('combined', 'JJ'), ('tube-clamp', 'JJ'), ('and', 'CC'), ('wrench', 'NN'), ('for', 'IN'), ('sustaining', 'VBG'), ('the', 'DT'), ('lining', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP']",[],0,0,13,1
US193646A,1877-07-31,Improvement in attachments to knitting-machines for re-enforcing the knee-caps of ,"['Improvement', 'in', 'attachments', 'to', 'knitting-machines', 'for', 're-enforcing', 'the', 'knee-caps', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('attachments', 'NNS'), ('to', 'TO'), ('knitting-machines', 'NNS'), ('for', 'IN'), ('re-enforcing', 'VBG'), ('the', 'DT'), ('knee-caps', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,16,1
US193738A,1877-07-31,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US193748A,1877-07-31,Improvement-in devices for ,"['Improvement-in', 'devices', 'for']","[('Improvement-in', 'JJ'), ('devices', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP']",[],0,0,5,1
US194050A,1877-08-14,"Improvement in processes of recovering phosphoric acid, used in manufacture of ","['Improvement', 'in', 'processes', 'of', 'recovering', 'phosphoric', 'acid,', 'used', 'in', 'manufacture', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('of', 'IN'), ('recovering', 'VBG'), ('phosphoric', 'JJ'), ('acid,', 'NN'), ('used', 'VBN'), ('in', 'IN'), ('manufacture', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADP']",[],0,0,12,1
US194313A,1877-08-21,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US195750A,1877-10-02,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US196743A,1877-11-06,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US196940A,1877-11-06,Improvement in clasps for ,"['Improvement', 'in', 'clasps', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('clasps', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US197077A,1877-11-13,Improvement in processes and apparatus for the manufacture of illuminating-gas from ,"['Improvement', 'in', 'processes', 'and', 'apparatus', 'for', 'the', 'manufacture', 'of', 'illuminating-gas', 'from']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN'), ('illuminating-gas', 'NN'), ('from', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,13,1
US197707A,1877-11-27,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US197875A,1877-12-04,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US198014A,1877-12-11,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US198133A,1877-12-11,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US198875A,1878-01-01,"Improvement in art of curing hops, and furnaces used therefor ","['Improvement', 'in', 'art', 'of', 'curing', 'hops,', 'and', 'furnaces', 'used', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('art', 'NN'), ('of', 'IN'), ('curing', 'VBG'), ('hops,', 'NN'), ('and', 'CC'), ('furnaces', 'NNS'), ('used', 'VBN'), ('therefor', 'NNS')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],0,0,11,1
US198954A,1878-01-08,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US199323A,1878-01-15,Improvement in  carbureting attachments for ,"['Improvement', 'in', 'carbureting', 'attachments', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('carbureting', 'VBG'), ('attachments', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'SPACE', 'VERB', 'NOUN', 'ADP']",[],0,0,6,1
US199324A,1878-01-15,Improvement in non-conducting casings for ,"['Improvement', 'in', 'non-conducting', 'casings', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('non-conducting', 'JJ'), ('casings', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,7,1
US199656A,1878-01-29,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US199903A,1878-02-05,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US199957A,1878-02-05,Improvement in methods of ,"['Improvement', 'in', 'methods', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('methods', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US199965A,1878-02-05,Improvement in pinchers for ,"['Improvement', 'in', 'pinchers', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('pinchers', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
