patent_number,date,title
US375123A,1887-12-20,Bbough 
US375124A,1887-12-20,chisolm 
US375125A,1887-12-20,Manufacture of books and pamphlets 
US375126A,1887-12-20,Ink-fountain for printing-presses 
US375127A,1887-12-20,John b 
US375128A,1887-12-20,Movable shelving 
US375129A,1887-12-20,Two-wheeled vehicle 
US375130A,1887-12-20,Two-wheeled vehicle 
US375131A,1887-12-20,James cowgill 
US375132A,1887-12-20,Exoavatoe 
US375133A,1887-12-20,cheque 
US375134A,1887-12-20,Steam-fountain for wash-boilers 
US375135A,1887-12-20,Circular loom 
US375136A,1887-12-20,Jeeome de peeeiea 
US375137A,1887-12-20,deveeeux 
US375138A,1887-12-20,Territory 
US375139A,1887-12-20,Drill-chuck 
US375140A,1887-12-20,William m 
US375141A,1887-12-20,Spring-bed 
US375142A,1887-12-20,Grain-separator 
US375143A,1887-12-20,Cord-clamp 
US375144A,1887-12-20,Engine-valve 
US375145A,1887-12-20,John h 
US375146A,1887-12-20,emerick 
US375147A,1887-12-20,Floor-jack 
US375148A,1887-12-20,Edwaed allen 
US375149A,1887-12-20,Button-fastening machine 
US375150A,1887-12-20,Piano tuning-pin 
US375151A,1887-12-20,Shutter-worker 
US375152A,1887-12-20,William l 
US375153A,1887-12-20,Stave-jointing attachment for bed-planers 
US375154A,1887-12-20,Rotary brushing-machine 
US375155A,1887-12-20,John m 
US375156A,1887-12-20,Chusetts 
US375157A,1887-12-20,hewett 
US375158A,1887-12-20,Teeeitoey 
US375159A,1887-12-20,Temple-plate for power-looms 
US375160A,1887-12-20,Railway train timer 
US375161A,1887-12-20,Apparatus for making fuel-gas 
US375162A,1887-12-20,Combined cart saddle and yoke 
US375163A,1887-12-20,Grain-weighing apparatus 
US375164A,1887-12-20,Michael katzneb 
US375165A,1887-12-20,William keutzsch 
US375166A,1887-12-20,Mop-wringer and sgrubbing-brush holder 
US375167A,1887-12-20,Filling teeth 
US375168A,1887-12-20,Continuous dough-press 
US375169A,1887-12-20,Peed leadbeatee 
US375170A,1887-12-20,Grindstone-frame 
US375171A,1887-12-20,Automatic gate 
US375172A,1887-12-20,Gearing for mowers and reapers 
US375173A,1887-12-20,Medical compound for dyspepsia 
US375174A,1887-12-20,Edward mazatjs 
US375175A,1887-12-20,mcdowell 
US375176A,1887-12-20,Tricycle 
US375177A,1887-12-20,Duncan w 
US375178A,1887-12-20,mills 
US375179A,1887-12-20,Bridle 
US375180A,1887-12-20,Automatic gripping-clutch 
US375181A,1887-12-20,Ernest p 
US375182A,1887-12-20,munroe 
US375183A,1887-12-20,Device for working upright folding beds 
US375184A,1887-12-20,Brake for sewing-machine motors 
US375185A,1887-12-20,Slippery-elm tent 
US375186A,1887-12-20,neamann 
US375187A,1887-12-20,Saw-gage 
US375188A,1887-12-20,osenbrtjck 
US375189A,1887-12-20,Eduaed pachtmann 
US375190A,1887-12-20,Explosive projectile 
US375191A,1887-12-20,Refrigerator-car 
US375192A,1887-12-20,Ward robe-bedstead 
US375193A,1887-12-20,Splice-bar for railroad-rails 
US375194A,1887-12-20,Middlings-purifier 
US375195A,1887-12-20,Fire-place 
US375196A,1887-12-20,James e 
US375197A,1887-12-20,Leveling-rod 
US375198A,1887-12-20,Seeder or grain-planter 
US375199A,1887-12-20,Alpheus b 
US375200A,1887-12-20,Water engine 
US375201A,1887-12-20,Ludwig wilhelm sgeatifuss 
US375202A,1887-12-20,Isom j 
US375203A,1887-12-20,Automatic catch for inclined railways 
US375204A,1887-12-20,Kitchen-cabinet 
US375205A,1887-12-20,Bell-rope coupling 
US375206A,1887-12-20,Screw-bolt 
US375207A,1887-12-20,Dry closet 
US375208A,1887-12-20,Distant-temperature indicator 
US375209A,1887-12-20,Nail making and distributing machine 
US375210A,1887-12-20,smith 
US375211A,1887-12-20,smith  
US375212A,1887-12-20,Amalgam ati ng-pan 
US375213A,1887-12-20,Door-operating device for cabs and other vehicles 
US375214A,1887-12-20,Sleigh-shoe 
US375215A,1887-12-20,Water-elevator 
US375216A,1887-12-20,Combined suspenders and stocking-supporter 
US375217A,1887-12-20,Car-axle box 
US375218A,1887-12-20,Platform-step for railway-cars 
US375219A,1887-12-20,Bifurcated garment 
US375220A,1887-12-20,Chaeles stilwell 
US375221A,1887-12-20,Mickexs 
US375222A,1887-12-20,Spirit-level 
US375223A,1887-12-20,Wood-boring machine 
US375224A,1887-12-20,talbott 
US375225A,1887-12-20,Ezbkiel f 
US375226A,1887-12-20,Trace-fastening 
US375227A,1887-12-20,Hitching device 
US375228A,1887-12-20,X v ventilating and changing the temperature of buildings 
US375229A,1887-12-20,Safety attachment for railway-car stoves 
US375230A,1887-12-20,John w 
US375231A,1887-12-20,Charles h 
US375232A,1887-12-20,Express-car 
US375233A,1887-12-20,Water-proof gossamer fabric 
US375234A,1887-12-20,Half to l 
US375235A,1887-12-20,Combined potato digging and harvesting machine 
US375236A,1887-12-20,Apparatus for carbonizing cement pipes 
US375237A,1887-12-20,Double cutter-bar 
US375238A,1887-12-20,Maeshall m 
US375239A,1887-12-20,Maet e 
US375240A,1887-12-20,Slide-loop for suspenders 
US375241A,1887-12-20,Eichaed s 
US375242A,1887-12-20,Thermo-electric generator 
US375243A,1887-12-20,Thermo-electric generator 
US375244A,1887-12-20,albreght 
US375245A,1887-12-20,Windmill 
US375246A,1887-12-20,Glass preserving-jar 
US375247A,1887-12-20,Edwin j 
US375248A,1887-12-20,jabez k 
US375249A,1887-12-20,Elias s 
US375250A,1887-12-20,Extension 
US375251A,1887-12-20,Type-writing machine 
US375252A,1887-12-20,Jacob bastian 
US375253A,1887-12-20,Pipe-coupling 
US375254A,1887-12-20,Railway-torpedo 
US375255A,1887-12-20,Combined electric motor and fan 
US375256A,1887-12-20,Vehicle-spring 
US375257A,1887-12-20,Claes wm 
US375258A,1887-12-20,Teeeitoet 
US375259A,1887-12-20,Jqsiah p 
US375260A,1887-12-20,Thirds to william febguson munro 
US375261A,1887-12-20,Bee-hive 
US375262A,1887-12-20,Coal-drilling machine 
US375263A,1887-12-20,Insecticide 
US375264A,1887-12-20,And william m 
US375265A,1887-12-20,Loom-shuttle 
US375266A,1887-12-20,Machine for making picket fencing 
US375267A,1887-12-20,cutler 
US375268A,1887-12-20,Cloth-measuring machine 
US375269A,1887-12-20,Bee-hive 
US375270A,1887-12-20,Rain-water cut-off and filter combined 
US375271A,1887-12-20,Horse-power for gin-houses 
US375272A,1887-12-20,Car-coupling 
US375273A,1887-12-20,Edwaed j 
US375274A,1887-12-20,Egg-beater 
US375275A,1887-12-20,Check-row wire 
US375276A,1887-12-20,emery 
US375277A,1887-12-20,Harness-loop 
US375278A,1887-12-20,Fitch 
US375279A,1887-12-20,Fire-escape 
US375280A,1887-12-20,Tip for telephone-cords 
US375281A,1887-12-20,Tiee foe vehicles 
US375282A,1887-12-20,Half to joseph block 
US375283A,1887-12-20,Attachment for plows 
US375284A,1887-12-20,Taper-tap 
US375285A,1887-12-20,Slide-block for reciprocating-saw mills 
US375286A,1887-12-20,Hand corn-planter 
US375287A,1887-12-20,Two-wheeled vehicle 
US375288A,1887-12-20,Bread-toaster or meat-broiler 
US375289A,1887-12-20,Half to mocallum 
US375290A,1887-12-20,Cable railway 
US375291A,1887-12-20,Journal-lubricator 
US375292A,1887-12-20,Fence 
US375293A,1887-12-20,Passenger-elevator 
US375294A,1887-12-20,James  
US375295A,1887-12-20,Insulated electrical conductor 
US375296A,1887-12-20,Benjamin a 
US375297A,1887-12-20,Eussell h 
US375298A,1887-12-20,William h 
US375299A,1887-12-20,Iunicipal telegraph 
US375300A,1887-12-20,Combined chair and carriage 
US375301A,1887-12-20,Evening mechanism for cotton-openers 
US375302A,1887-12-20,Machine for making cut nails 
US375303A,1887-12-20,Folding cot 
US375304A,1887-12-20,Button-hole attachment for sewing-machines 
US375305A,1887-12-20,Half to l 
US375306A,1887-12-20,wootton 
US375307A,1887-12-20,Road-engine 
US375308A,1887-12-20,Juan aenao 
US375309A,1887-12-20,Fire-kindler 
US375310A,1887-12-20,Geoege wilton baetlett 
US375311A,1887-12-20,Mail-bag 
US375312A,1887-12-20,Timothy combes 
US375313A,1887-12-20,comers 
US375314A,1887-12-20,Automatic apparatus for extinguishing fires in cars and other places 
US375315A,1887-12-20,Mechanical telephone 
US375316A,1887-12-20,Mechanical-telephone exchange 
US375317A,1887-12-20,dayton elliott 
US375318A,1887-12-20,Ments 
US375319A,1887-12-20,ferausson 
US375320A,1887-12-20,Fruit-basket 
US375321A,1887-12-20,Leaume 
US375322A,1887-12-20,Daniel joseph habding 
US375323A,1887-12-20,Lemon-squeezer 
US375324A,1887-12-20,kennedy 
US375325A,1887-12-20,edloff 
US375326A,1887-12-20,Station-indicator 
US375327A,1887-12-20,Upright-piano-forte action 
US375328A,1887-12-27,Commutator or electric circuit-breaker 
US375329A,1887-12-27,Feed-rack 
US375330A,1887-12-27,Julius beekey 
US375331A,1887-12-27,Julius beekey 
US375332A,1887-12-27,besson  
US375333A,1887-12-27,Leather belting 
US375334A,1887-12-27,Sole-edge-trimming tool 
US375335A,1887-12-27,Williams 
US375336A,1887-12-27,Amos w 
US375337A,1887-12-27,Door-check 
US375338A,1887-12-27,Neil campbell 
US375339A,1887-12-27,Bag-neb 
US375340A,1887-12-27,Spring side-catch for satchels 
US375341A,1887-12-27,Oheist claudy 
US375342A,1887-12-27,Door-hanger 
US375343A,1887-12-27,Brake for hoisting-machines 
US375344A,1887-12-27,Means for securing a sash or screen in the window-frame 
US375345A,1887-12-27,Feather-edging and channeling tool 
US375346A,1887-12-27,Stephen dudley field 
US375347A,1887-12-27,Combined bottle and stopper 
US375348A,1887-12-27,Station indicator 
US375349A,1887-12-27,Last for sole-leveling machines 
US375350A,1887-12-27,Saw-screw 
US375351A,1887-12-27,Egbert w 
US375352A,1887-12-27,Thomas handlosee 
US375353A,1887-12-27,Closet flushing-valve 
US375354A,1887-12-27,Die for cutting planchets from sheet metal 
US375355A,1887-12-27,Hame attachment 
US375356A,1887-12-27,Pneumatic action for organs 
US375357A,1887-12-27,Draft-equalizer 
US375358A,1887-12-27,Spiral cuff-fastener 
US375359A,1887-12-27,William j 
US375360A,1887-12-27,Composing-stick 
US375361A,1887-12-27,Reamer 
US375362A,1887-12-27,Assigm 
US375363A,1887-12-27,Egg-case 
US375364A,1887-12-27,Chables la dow 
US375365A,1887-12-27,Chaeles la dow 
US375366A,1887-12-27,Elevator-chain 
US375367A,1887-12-27,Abraham levy 
US375368A,1887-12-27,livermore 
US375369A,1887-12-27,Stereotyper s saw 
US375370A,1887-12-27,Slotted conduit-cover and means for controlling the same 
US375371A,1887-12-27,Frame for holding stencils 
US375372A,1887-12-27,Thong-cutter 
US375373A,1887-12-27,hinsdell mat 
US375374A,1887-12-27,Eugene w 
US375375A,1887-12-27,Machine for cutting and forming staples 
US375376A,1887-12-27,Tbebitoey 
US375377A,1887-12-27,Machine for molding building-blocks 
US375378A,1887-12-27,Windmill-derrick 
US375379A,1887-12-27,Harrow for cultivating listed corn 
US375380A,1887-12-27,Suspenders 
US375381A,1887-12-27,Two-wheeled vehicle 
US375382A,1887-12-27,Two-wheeled vehicle 
US375383A,1887-12-27,Morgan potter 
US375384A,1887-12-27,Eduaed quack 
US375385A,1887-12-27,Peters 
US375386A,1887-12-27,Kolds 
US375387A,1887-12-27,Method of forming carriage-axles 
US375388A,1887-12-27,Method of making carriage-axles 
US375389A,1887-12-27,Sad-iron 
US375390A,1887-12-27,Portable electric coal-mining machine 
US375391A,1887-12-27,Wardrobe-bedstead 
US375392A,1887-12-27,Electric meter 
US375393A,1887-12-27,Fire-escape 
US375394A,1887-12-27,Joseph steachan 
US375395A,1887-12-27,Teeeitoey 
US375396A,1887-12-27,Ealph l 
US375397A,1887-12-27,Vehicle-brake 
US375398A,1887-12-27,Erank h 
US375399A,1887-12-27,Samuel teowbeidge 
US375400A,1887-12-27,Combined step-ladder and adjustable bench 
US375401A,1887-12-27,Farm-rake 
US375402A,1887-12-27,Elmee e 
US375403A,1887-12-27,House 
US375404A,1887-12-27,Pipe-laying apparatus 
US375405A,1887-12-27,Franz wilhoft 
US375406A,1887-12-27,Barrel-truck 
US375407A,1887-12-27,John p 
US375408A,1887-12-27,"Calelectric Generator 
     "
US375409A,1887-12-27,Safety water-gage valve 
US375410A,1887-12-27,Motor 
US375411A,1887-12-27,Vehicle-spring 
US375412A,1887-12-27,Allen p 
US375413A,1887-12-27,Frank p 
US375414A,1887-12-27,System of electric gas-lighting 
US375415A,1887-12-27,eames 
US375416A,1887-12-27,Ash-pan 
US375417A,1887-12-27,Seam-pressing machine 
US375418A,1887-12-27,Buekaed goodman 
US375419A,1887-12-27,Henbi guillaume 
US375420A,1887-12-27,Tape-line case 
US375421A,1887-12-27,Planter 
US375422A,1887-12-27,leinwather 
US375423A,1887-12-27,Device for preventing the depression of railway-rail joints 
US375424A,1887-12-27,Gas bath-heater 
US375425A,1887-12-27,And sylyanus d 
US375426A,1887-12-27,Vehicle-wheel 
US375427A,1887-12-27,Dental syringe 
US375428A,1887-12-27,Running-gear for wagons 
US375429A,1887-12-27,Cotton-chopper 
US375430A,1887-12-27,Churn 
US375431A,1887-12-27,Mowing-machine 
US375432A,1887-12-27,Adjustable support for wire mattresses 
US375433A,1887-12-27,William geoege white 
US375434A,1887-12-27,Fence-machine 
US375435A,1887-12-27,Machine for making spi rally-jointed metal tubes 
US375436A,1887-12-27,Recovering and utilizing waste rubber 
US375437A,1887-12-27,Chusetts 
US375438A,1887-12-27,Donald edwaed bowling 
US375439A,1887-12-27,Shutter-worker 
US375440A,1887-12-27,And frank conrick 
US375441A,1887-12-27,Galvanic battery 
US375442A,1887-12-27,Henry b 
US375443A,1887-12-27,Car-mover 
US375444A,1887-12-27,Hay rake and loader 
US375445A,1887-12-27,Water-sprinkler 
US375446A,1887-12-27,Thomas hugh gobdon 
US375447A,1887-12-27,Fastening device for grain-doors of freight-cars 
US375448A,1887-12-27,Chair 
US375449A,1887-12-27,Metallic dowel-pin 
US375450A,1887-12-27,Hydrostatic leveling-instrument 
US375451A,1887-12-27,lilly 
US375452A,1887-12-27,hazaed lippincott 
US375453A,1887-12-27,Toy cannon 
US375454A,1887-12-27,Shovel-handle 
US375455A,1887-12-27,Process of tanning 
US375456A,1887-12-27,Telephone 
US375457A,1887-12-27,Pilot or gow-catcher for locomotives 
US375458A,1887-12-27,Heel-nailing machine 
US375459A,1887-12-27,Locking device for hatch es 
US375460A,1887-12-27,Car-coupling 
US375461A,1887-12-27,Pedeo sodal 
US375462A,1887-12-27,Automatic regulator for wind-wheels 
US375463A,1887-12-27,Steam-separator 
US375464A,1887-12-27,Method of and apparatus for laying submarine pipes 
US375465A,1887-12-27,Connecting-rod for oil-pumps 
US375466A,1887-12-27,Benjamin j 
US375467A,1887-12-27,Island 
US375468A,1887-12-27,John p 
US375469A,1887-12-27,Charles anderson 
US375470A,1887-12-27,Willis h 
US375471A,1887-12-27,Chair-back and head-rest 
US375472A,1887-12-27,Joew h 
US375473A,1887-12-27,Machine for laying button-molds on whips 
US375474A,1887-12-27,Apparatus for treating fabrics 
US375475A,1887-12-27,Clasp 
US375476A,1887-12-27,chamberlain 
US375477A,1887-12-27,Checkrein-bar 
US375478A,1887-12-27,Gossamer rubber fabric 
US375479A,1887-12-27,Method of uniting pieces of leather 
US375480A,1887-12-27,Cable-railway channel 
US375481A,1887-12-27,Addressing-machine 
US375482A,1887-12-27,Folding ladder 
US375483A,1887-12-27,Mincing-knife 
US375484A,1887-12-27,Potato-digger 
US375485A,1887-12-27,Combined whip and cane 
US375486A,1887-12-27,John geidee 
US375487A,1887-12-27,Chaeles p 
US375488A,1887-12-27,Geoege huethee 
US375489A,1887-12-27,Charles w 
US375490A,1887-12-27,Apparatus foe distilling wood 
US375491A,1887-12-27,Piano-forte 
US375492A,1887-12-27,James h 
US375493A,1887-12-27,Half to thomas w 
US375494A,1887-12-27,Peters 
US375495A,1887-12-27,Lunch-box 
US375496A,1887-12-27,Music-chart 
US375497A,1887-12-27,Clock-alarm 
US375498A,1887-12-27,Expansible lunch-box 
US375499A,1887-12-27,Grain-car door 
US375500A,1887-12-27,Lasting-jack 
US375501A,1887-12-27,Elastic-core packing 
US375502A,1887-12-27,Fifths to 
US375503A,1887-12-27,Sleeve-stay 
US375504A,1887-12-27,Heney c 
US375505A,1887-12-27,Maeshall b 
US375506A,1887-12-27,Two-wheeled vehicle 
US375507A,1887-12-27,Counting attachment for thrashers 
US375508A,1887-12-27,Faucet 
US375509A,1887-12-27,Peentiss selby 
US375510A,1887-12-27,Stevens 
US375511A,1887-12-27,Lb eot w 
US375512A,1887-12-27,Metal-ben ding machine 
US375513A,1887-12-27,Toy game 
US375514A,1887-12-27,thoesojst 
US375515A,1887-12-27,Grain-weighing apparatus 
US375516A,1887-12-27,Vactoe 
US375517A,1887-12-27,William vogel 
US375518A,1887-12-27,John m 
US375519A,1887-12-27,walker 
US375520A,1887-12-27,Weighing-scale 
US375521A,1887-12-27,Apparatus for heating cars 
US375522A,1887-12-27,Snow-shoe attachment 
US375523A,1887-12-27,addaman 
US375524A,1887-12-27,Fanning-mill 
US375525A,1887-12-27,Chaeles anderson 
US375526A,1887-12-27,Emma f 
US375527A,1887-12-27,Ratchet-and-lever mechanism 
US375528A,1887-12-27,Thomas beechee 
US375529A,1887-12-27,Cheistophee  
US375530A,1887-12-27,Beth brown 
US375531A,1887-12-27,ghinnogk  
US375532A,1887-12-27,clinton 
US375533A,1887-12-27,Henbi h 
US375534A,1887-12-27,Grin ding-mill 
US375535A,1887-12-27,Fastening for runners of grinding-m ills 
US375536A,1887-12-27,coopee 
US375537A,1887-12-27,Middleton cbawfoed 
US375538A,1887-12-27,Middleton cbawford 
US375539A,1887-12-27,Automatic egg boilee 
US375540A,1887-12-27,Thomas donahue 
US375541A,1887-12-27,Nose guard for 
US375542A,1887-12-27,Electrical converter 
US375543A,1887-12-27,Electric-circuit changing and signaling apparatus 
US375544A,1887-12-27,Electro-magnetic arresting and releasing mechanism 
US375545A,1887-12-27,Calendar-stand 
US375546A,1887-12-27,Hair-cutting implement 
US375547A,1887-12-27,Pipe-coupling 
US375548A,1887-12-27,Vehicle-axle 
US375549A,1887-12-27,Sole-laying machine 
US375550A,1887-12-27,Railroad-crossing frog 
US375551A,1887-12-27,Fastening for mail-bags 
US375552A,1887-12-27,William koch 
US375553A,1887-12-27,Carriage-top 
US375554A,1887-12-27,Josiah letchwobth 
US375555A,1887-12-27,Hog-tendon cutter 
US375556A,1887-12-27,Samuel lawkence madden 
US375557A,1887-12-27,marean 
US375558A,1887-12-27,massa 
US375559A,1887-12-27,Galvanic battery 
US375560A,1887-12-27,Electric motor 
US375561A,1887-12-27,Primary electric battery 
US375562A,1887-12-27,Stock-car 
US375563A,1887-06-25,Maeian nixson 
US375564A,1887-12-27,palmer  
US375565A,1887-12-27,paekbe 
US375566A,1887-12-27,Life-boat 
US375567A,1887-12-27,penman 
US375568A,1887-12-27,Pug-mill 
US375569A,1887-12-27,rogers 
US375570A,1887-12-27,Chair 
US375571A,1887-12-27,John f 
US375572A,1887-12-27,Hose-coupling 
US375573A,1887-12-27,Die for forming ax-blanks 
US375574A,1887-12-27,Concealed repository in cabinet furniture 
US375575A,1887-12-27,Sachusetts 
US375576A,1887-12-27,Metallic thermometer 
US375577A,1887-12-27,Apparatus for forming springs 
US375578A,1887-12-27,James e 
US375579A,1887-12-27,t aintee 
US375580A,1887-12-27,Steam-generator 
US375581A,1887-12-27,Button-hole piece for boots or shoes 
US375582A,1887-12-27,Button 
US375583A,1887-12-27,Button 
US375584A,1887-12-27,Baling-press 
US375585A,1887-12-27,teimble 
US375586A,1887-12-27,Chaelbs l 
US375587A,1887-12-27,Johk m 
US375588A,1887-12-27,Edwaed wickeet 
US375589A,1887-12-27,Geoegb wilken 
US375590A,1887-12-27,Nautical parallel ruler 
US375591A,1887-12-27,william s 
US375592A,1887-12-27,Safety-razor 
US375593A,1887-12-27,Heating apparatus 
US375594A,1887-12-27,David basoh 
US375595A,1887-12-27,Heney l 
US375596A,1887-12-27,Jewett benedict 
US375597A,1887-12-27,billeter 
US375598A,1887-12-27,Shiee 
US375599A,1887-12-27,wolters 
US375600A,1887-12-27,bryant  
US375601A,1887-12-27,John cabneick 
US375602A,1887-12-27,Ditching and tile-laying machine 
US375603A,1887-12-27,Vehicle-spring 
US375604A,1887-12-27,Maetin s 
US375605A,1887-12-27,Thomas ola eke 
US375606A,1887-12-27,Process of treating sal-ammoniac or flux skimmings 
US375607A,1887-12-27,Sleigh 
US375608A,1887-12-27,Sliding mouth-piece for harmonicas 
US375609A,1887-12-27,Bank-register 
US375610A,1887-12-27,Attachment for derricks and cranes 
US375611A,1887-12-27,Jules henbi digeon 
US375612A,1887-12-27,Machine for scouring wheat 
US375613A,1887-12-27,durvin 
US375614A,1887-12-27,Sparker-coil for gas-lighting 
US375615A,1887-12-27,Machine 
US375616A,1887-12-27,Cigar-molding machine 
US375617A,1887-12-27,Electric call-box 
US375618A,1887-12-27,Wagon-body 
US375619A,1887-12-27,Weather-strip 
US375620A,1887-12-27,Fbancis gobman 
US375621A,1887-12-27,Process of making vinegar 
US375622A,1887-12-27,Vinegar apparatus 
US375623A,1887-12-27,Saw-tooth dresser 
US375624A,1887-12-27,Hose-nozzle 
US375625A,1887-12-27,hampton 
US375626A,1887-12-27,hampton 
US375627A,1887-12-27,hendry 
US375628A,1887-12-27,Machine for making targets 
US375629A,1887-12-27,L hottges 
US375630A,1887-12-27,Mance 
US375631A,1887-12-27,Muzzle 
US375632A,1887-12-27,Joshua o 
US375633A,1887-12-27,Underground electric conductor 
US375634A,1887-12-27,Hat-hanger 
US375635A,1887-12-27,Vent-stopper for pumps 
US375636A,1887-12-27,Fire extinguisher and alarm 
US375637A,1887-12-27,Burglar-alarm 
US375638A,1887-12-27,Amos e 
US375639A,1887-12-27,Clothes-rack 
US375640A,1887-12-27,Constant laval 
US375641A,1887-12-27,Gael henbik madsen 
US375642A,1887-12-27,Running-gear for vehicles 
US375643A,1887-12-27,Thill-coupling 
US375644A,1887-12-27,Whiffletree-hook 
US375645A,1887-12-27,Bedstead attachment 
US375646A,1887-12-27,Vegetable-slicer 
US375647A,1887-12-27,Garden-plow 
US375648A,1887-12-27,Steam-boiler cleaner 
US375649A,1887-12-27,Territory 
US375650A,1887-12-27,Eobeet e 
US375651A,1887-12-27,Gael both 
US375652A,1887-12-27,John scott 
US375653A,1887-12-27,Railroad-gate 
US375654A,1887-12-27,David w 
US375655A,1887-12-27,Neck-yoke center 
US375656A,1887-12-27,John h 
US375657A,1887-12-27,Rolling-mill 
US375658A,1887-12-27,Leg-joint for calipers 
US375659A,1887-12-27,Grain-binder 
US375660A,1887-12-27,Brick-machine 
US375661A,1887-12-27,Car-coupling 
US375662A,1887-12-27,Alexander walker 
US375663A,1887-12-27,Moeeis wise 
US375664A,1887-12-27,woodeome 
US375665A,1887-12-27,Crane 
US375666A,1887-12-27,Mold for armob plate 
US375667A,1887-12-27,Refuse-burner 
US375668A,1887-12-27,Seal-lock 
US375669A,1887-12-27,crecelius 
US375670A,1887-12-27,Railway track-drill 
US375671A,1887-12-27,Chaeles day durn-fobd 
US375672A,1887-12-27,Geoege n 
US375673A,1887-12-27,Belt-tightener 
US375674A,1887-12-27,Hydraulic manipulator and indicator 
US375675A,1887-12-27,Lifting-jack 
US375676A,1887-12-27,julien 
US375677A,1887-12-27,Device 
US375678A,1887-12-27,leayitt 
US375679A,1887-12-27,Sugar-cane-crushing mill 
US375680A,1887-12-27,mccullough 
US375681A,1887-12-27,Ruffler attachment for sewing-machines 
US375682A,1887-12-27,Wheel 
US375683A,1887-12-27,eapfel 
US375684A,1887-12-27,Fastening device for mail-bags 
US375685A,1887-12-27,scbjbner 
US375686A,1887-12-27,William albert -whales  
US375687A,1887-12-27,Geoege e 
US375688A,1887-12-27,whitehead 
US375689A,1887-12-27,Steam-engine 
US375690A,1887-12-27,Draft-equalizing doubletree 
US375691A,1887-12-27,John bea 
US375692A,1887-12-27,John m 
US375693A,1887-12-27,beown 
US375694A,1887-12-27,cunningham 
US375695A,1887-12-27,Sewing-machine shuttle 
US375696A,1887-12-27,Anti-frictional leader for the sheets of sails 
US375697A,1887-12-27,James w 
US375698A,1887-12-27,John swig 
US375699A,1887-12-27,John ewig 
US375700A,1887-12-27,Car axle lttbricatoe 
US375701A,1887-12-27,Territory 
US375702A,1885-04-04,Ernest c 
US375703A,1887-12-27,Charles p 
US375704A,1887-12-27,Paul feslee 
US375705A,1887-12-27,Engraving machine for multiple combinations 
US375706A,1887-12-27,Louise b 
US375707A,1887-12-27,Velocipede 
US375708A,1887-12-27,Michael hubipfner 
US375709A,1887-12-27,Bolster for spinning-spindles 
US375710A,1887-12-27,Egbert a 
US375711A,1887-12-27,John j 
US375712A,1887-12-27,Chaeles e 
US375713A,1887-12-27,William f 
US375714A,1887-12-27,Velocipede 
US375715A,1887-12-27,Device for unloading vessels 
US375716A,1887-12-27,Peed-ins 
US375717A,1887-12-27,Elevating apparatus for wells 
US375718A,1887-12-27,Julius wust 
US375719A,1887-12-27,Cultivator 
US375720A,1888-01-03,Printing-ink 
US375721A,1888-01-03,William ballman 
US375722A,1888-01-03,Combined ruler 
US375723A,1888-01-03,Book-holder 
US375724A,1888-01-03,Balanced slide-valve 
US375725A,1888-01-03,Riveting-machine 
US375726A,1888-01-03,Aenold beand 
US375727A,1888-01-03,Electrical synchronous movement 
US375728A,1888-01-03,brissiut 
US375729A,1888-01-03,Windmill 
US375730A,1888-01-03,Combined saw and planer 
US375731A,1888-01-03,Adjustable cuff-holder 
US375732A,1888-01-03,John h 
US375733A,1888-01-03,Amalgamator 
US375734A,1888-01-03,Allen p 
US375735A,1888-01-03,Distributing-case 
US375736A,1888-01-03,Calendar 
US375737A,1888-01-03,Apparatus for drying starch or other solid matter 
US375738A,1888-01-03,Apparatus for heating railway-gars 
US375739A,1888-01-03,flohr 
US375740A,1888-01-03,Egbert h 
US375741A,1888-01-03,ailmore  
US375742A,1888-01-03,Patrick gleason 
US375743A,1888-01-03,Ear-rack for pens 
US375744A,1888-01-03,Plaiting attachment for sewing-machines 
US375745A,1888-01-03,Automatic stop for elevators 
US375746A,1888-01-03,Machine for making nuts 
US375747A,1888-01-03,Pilot for locomotives 
US375748A,1888-01-03,Water-service apparatus 
US375749A,1888-01-03,"Permanent Magnet For Electrical Apparatus 
     "
US375750A,1888-01-03,William humans 
US375751A,1888-01-03,Peters 
US375752A,1888-01-03,Belt-shifting device 
US375753A,1888-01-03,Brick for chimneys 
US375754A,1888-01-03,Chair-seat 
US375755A,1888-01-03,Velocipede 
US375756A,1888-01-03,Lightning-rod 
US375757A,1888-01-03,augustus low 
US375758A,1888-01-03,augustus low 
US375759A,1888-01-03,Boom-grip 
US375760A,1888-01-03,Automatic valve or shut-off for gas-mains 
US375761A,1888-01-03,David franklin mckim 
US375762A,1888-01-03,minaed 
US375763A,1888-01-03,Railroad tie and fastening 
US375764A,1888-01-03,Poultry-car 
US375765A,1888-01-03,Vehicle gear-iron 
US375766A,1888-01-03,notes 
US375767A,1888-01-03,Chaeles paeris 
US375768A,1888-01-03,Fertilizer-distributer 
US375769A,1888-01-03,Lifting-jack 
US375770A,1888-01-03,Counter-shaft bracket for watch-makersj lathes 
US375771A,1888-01-03,Clamping-jaw for watch-makersj lathes 
US375772A,1888-01-03,Riveting-machine 
US375773A,1888-01-03,Island 
US375774A,1888-01-03,baler 
US375775A,1888-01-03,Vehicle-wheel 
US375776A,1888-01-03,seger 
US375777A,1888-01-03,Wheel-plow 
US375778A,1888-01-03,southgate 
US375779A,1888-01-03,Fire-truck and extension-ladder 
US375780A,1888-01-03,staaa 
